Order ID,Customer ID,Order Date,Order Time,Item Serial,Box Type,Delivery Region,Distance (miles),,
1099070,184957,02/01/2023,18:41,59307,Small,West Midlands,119,,
1099071,866000,03/01/2023,16:02,11191,Small,Greater London,10,,
1099072,281685,04/01/2023,06:46,09581,Small,Greater London,6,,
1099073,103222,04/01/2023,10:26,45671,Small,South East,78,,
1099074,139691,04/01/2023,15:09,88252,Large,Greater London,18,,
1099075,479376,04/01/2023,20:54,43229,Small,South West,191,,
1099076,576493,05/01/2023,00:00,76196,Large,Greater London,37,,
1099077,812569,05/01/2023,22:37,52498,Small,South East,62,,
1099078,379601,06/01/2023,22:18,05788,Small,Greater London,40,,
1099079,521379,07/01/2023,02:13,27917,Small,South Wales,165,,
1099080,880685,07/01/2023,14:20,62326,Small,South East,48,,
1099081,110184,08/01/2023,02:30,54747,Small,South West,185,,
1099082,623687,08/01/2023,07:36,33497,Small,East Midlands,112,,
1099083,877862,08/01/2023,21:32,53101,Small,South East,77,,
1099084,103222,09/01/2023,17:53,15197,Small,South East,60,,
1099085,556452,10/01/2023,02:01,23629,Small,North East,179,,
1099086,524901,10/01/2023,05:41,68386,Small,Greater London,6,,
1099087,104011,10/01/2023,07:35,61818,Small,East Midlands,54,,
1099088,103222,11/01/2023,02:07,54614,Small,West Midlands,93,,
1099089,100131,11/01/2023,20:31,66583,Small,East Midlands,109,,
1099090,103222,12/01/2023,15:08,25518,Small,West Midlands,89,,
1099091,483896,13/01/2023,13:06,68274,Small,Greater London,47,,
1099092,140121,13/01/2023,16:27,09922,Small,Greater London,19,,
1099093,603862,13/01/2023,23:40,67246,Small,Greater London,39,,
1099094,118177,14/01/2023,11:34,69587,Small,East Midlands,80,,
1099095,544096,14/01/2023,13:58,22550,Small,South West,68,,
1099096,719759,14/01/2023,23:19,66201,Small,East Midlands,44,,
1099097,770466,15/01/2023,20:01,62151,Small,Greater London,40,,
1099098,101991,15/01/2023,21:42,16264,Small,South East,48,,
1099099,808375,16/01/2023,01:56,22097,Small,North East,206,,
1099100,181764,16/01/2023,17:07,50591,Small,South Wales,194,,
1099101,305314,17/01/2023,01:25,33620,Small,South East,74,,
1099102,494532,17/01/2023,08:40,04898,Small,South East,46,,
1099103,791168,18/01/2023,01:46,59438,Small,Greater London,7,,
1099104,833700,18/01/2023,07:28,96194,Large,South East,68,,
1099105,100131,19/01/2023,04:15,20937,Small,South East,56,,
1099106,543302,19/01/2023,10:40,39732,Small,Greater London,33,,
1099107,643727,20/01/2023,01:21,55078,Small,West Midlands,125,,
1099108,984871,20/01/2023,11:40,73100,Small,East Midlands,116,,
1099109,986806,20/01/2023,18:32,47855,Small,South Wales,167,,
1099110,361118,20/01/2023,19:32,86012,Large,South West,70,,
1099111,972605,21/01/2023,02:24,95241,Large,North Wales,269,,
1099112,853490,22/01/2023,00:57,98177,Large,South East,47,,
1099113,156144,22/01/2023,21:04,61328,Small,Greater London,13,,
1099114,934613,23/01/2023,02:46,65885,Small,Greater London,35,,
1099115,104011,24/01/2023,01:15,94735,Large,Greater London,34,,
1099116,303535,24/01/2023,17:56,37339,Small,Greater London,7,,
1099117,857023,25/01/2023,01:33,40619,Small,Greater London,13,,
1099118,340729,25/01/2023,16:17,72949,Small,Greater London,19,,
1099119,894243,26/01/2023,03:24,76847,Large,South West,82,,
1099120,293943,27/01/2023,02:36,77144,Large,Greater London,5,,
1099121,652400,27/01/2023,14:59,43916,Small,South West,281,,
1099122,228386,28/01/2023,11:03,71884,Small,South West,214,,
1099123,242023,29/01/2023,07:55,18385,Small,Greater London,26,,
1099124,260515,30/01/2023,00:30,56657,Small,East Midlands,94,,
1099125,128144,30/01/2023,07:45,47725,Small,West Midlands,142,,
1099126,892863,31/01/2023,05:28,67499,Small,East Midlands,98,,
1099127,500438,31/01/2023,13:19,23503,Small,Greater London,21,,
1099128,738498,31/01/2023,13:21,10420,Small,South East,49,,
1099129,103222,01/02/2023,01:46,14739,Small,North Wales,251,,
1099130,542321,01/02/2023,04:50,62565,Small,South Wales,180,,
1099131,914835,01/02/2023,06:40,82475,Large,Greater London,22,,
1099132,717190,01/02/2023,19:50,94508,Large,Greater London,47,,
1099133,300640,02/02/2023,17:55,34217,Small,South East,57,,
1099134,307539,03/02/2023,01:40,91685,Large,West Midlands,159,,
1099135,840476,03/02/2023,16:25,61352,Small,South East,45,,
1099136,822068,04/02/2023,03:41,11859,Small,South West,198,,
1099137,810255,04/02/2023,23:27,73870,Small,South West,160,,
1099138,511039,05/02/2023,16:47,00540,Small,North Wales,181,,
1099139,103222,05/02/2023,21:13,46405,Small,South West,286,,
1099140,243274,05/02/2023,21:23,75154,Large,South West,78,,
1099141,593173,06/02/2023,12:21,60126,Small,South West,132,,
1099142,711442,07/02/2023,06:17,63597,Small,North East,191,,
1099143,100131,07/02/2023,17:46,08449,Small,South Wales,142,,
1099144,302814,08/02/2023,08:24,92079,Large,South East,44,,
1099145,626511,08/02/2023,19:01,99246,Large,Greater London,17,,
1099146,766598,09/02/2023,11:28,19980,Small,Greater London,43,,
1099147,971011,09/02/2023,21:56,04669,Small,South West,120,,
1099148,830931,10/02/2023,10:10,76997,Large,Greater London,29,,
1099149,721763,11/02/2023,03:59,15897,Small,East Midlands,87,,
1099150,965990,11/02/2023,11:45,73311,Small,East Midlands,118,,
1099151,104011,12/02/2023,09:15,83830,Large,South West,226,,
1099152,104011,12/02/2023,11:19,71423,Small,North East,182,,
1099153,784155,13/02/2023,03:09,58074,Small,South East,73,,
1099154,737131,13/02/2023,20:22,39019,Small,South East,66,,
1099155,253459,14/02/2023,04:14,95796,Large,North East,190,,
1099156,149104,14/02/2023,06:46,76144,Large,Greater London,41,,
1099157,304309,14/02/2023,08:52,30694,Small,Greater London,22,,
1099158,607181,15/02/2023,01:35,68417,Small,South Wales,199,,
1099159,374505,15/02/2023,07:36,41058,Small,Greater London,41,,
1099160,260211,15/02/2023,18:00,05428,Small,West Midlands,146,,
1099161,277814,15/02/2023,19:01,72922,Small,Greater London,9,,
1099162,355808,16/02/2023,09:01,09198,Small,North East,256,,
1099163,140462,17/02/2023,05:51,95217,Large,Greater London,7,,
1099164,432588,17/02/2023,14:02,61256,Small,South West,66,,
1099165,784776,18/02/2023,06:53,67702,Small,South East,45,,
1099166,983229,19/02/2023,02:58,08546,Small,South West,269,,
1099167,254409,19/02/2023,22:07,77839,Large,East Midlands,71,,
1099168,216127,20/02/2023,00:19,02960,Small,South West,258,,
1099169,864620,20/02/2023,20:19,20639,Small,East Midlands,68,,
1099170,103222,20/02/2023,21:02,59681,Small,Greater London,27,,
1099171,644212,21/02/2023,18:56,80874,Large,Greater London,20,,
1099172,398109,22/02/2023,04:33,21764,Small,West Midlands,118,,
1099173,992063,23/02/2023,01:17,36857,Small,South East,73,,
1099174,379427,23/02/2023,19:44,26401,Small,Greater London,32,,
1099175,524503,23/02/2023,21:35,66012,Small,Greater London,20,,
1099176,100131,24/02/2023,05:32,17665,Small,Greater London,22,,
1099177,162098,25/02/2023,05:31,89803,Large,Greater London,7,,
1099178,323936,25/02/2023,21:35,52522,Small,North Wales,182,,
1099179,860732,26/02/2023,17:40,81791,Large,South West,287,,
1099180,905286,27/02/2023,16:21,65785,Small,South East,54,,
1099181,785999,28/02/2023,00:33,27415,Small,North East,203,,
1099182,954725,28/02/2023,03:38,97584,Large,South West,283,,
1099183,145489,28/02/2023,04:30,03731,Small,Greater London,30,,
1099184,531311,28/02/2023,22:06,10602,Small,Greater London,45,,
1099185,537370,01/03/2023,08:54,04716,Small,North Wales,201,,
1099186,946344,01/03/2023,17:15,32066,Small,Greater London,46,,
1099187,649835,02/03/2023,02:06,45062,Small,South East,58,,
1099188,891910,02/03/2023,06:45,31528,Small,South West,268,,
1099189,657583,02/03/2023,08:04,00907,Small,Greater London,33,,
1099190,327031,02/03/2023,08:12,34235,Small,South Wales,156,,
1099191,321212,02/03/2023,11:24,24711,Small,South East,47,,
1099192,680929,02/03/2023,19:50,08634,Small,Greater London,23,,
1099193,104011,03/03/2023,06:37,73214,Small,Greater London,29,,
1099194,615128,03/03/2023,12:34,88918,Large,South West,160,,
1099195,540301,03/03/2023,17:22,57122,Small,South West,298,,
1099196,857622,03/03/2023,21:00,20549,Small,Greater London,35,,
1099197,309589,03/03/2023,22:20,79272,Large,South West,197,,
1099198,231671,04/03/2023,04:45,26919,Small,South East,74,,
1099199,367080,04/03/2023,07:28,75878,Large,South West,61,,
1099200,375798,04/03/2023,12:19,85870,Large,Greater London,28,,
1099201,114958,04/03/2023,15:51,03636,Small,North East,286,,
1099202,751985,05/03/2023,00:11,15252,Small,South East,61,,
1099203,272717,05/03/2023,10:25,28083,Small,Greater London,20,,
1099204,244871,05/03/2023,20:55,31705,Small,Greater London,27,,
1099205,126308,06/03/2023,07:46,14378,Small,East Midlands,69,,
1099206,827712,06/03/2023,09:28,91598,Large,East Midlands,92,,
1099207,860994,06/03/2023,15:13,67289,Small,South Wales,219,,
1099208,719514,07/03/2023,01:11,92320,Large,East Midlands,112,,
1099209,104011,07/03/2023,12:48,55278,Small,Greater London,21,,
1099210,103222,07/03/2023,19:11,88297,Large,South East,77,,
1099211,121533,08/03/2023,02:59,75037,Large,South West,195,,
1099212,206174,08/03/2023,05:10,26221,Small,South East,58,,
1099213,902162,08/03/2023,16:52,18680,Small,East Midlands,65,,
1099214,479231,08/03/2023,20:04,77406,Large,Greater London,19,,
1099215,289619,09/03/2023,02:52,62769,Small,South East,74,,
1099216,650591,09/03/2023,04:50,81201,Large,Greater London,31,,
1099217,380892,09/03/2023,06:30,47531,Small,South East,51,,
1099218,733786,09/03/2023,16:37,91552,Large,South East,47,,
1099219,103222,09/03/2023,20:32,66666,Small,Greater London,19,,
1099220,303066,10/03/2023,03:48,07247,Small,Greater London,35,,
1099221,204982,10/03/2023,10:53,42169,Small,South Wales,158,,
1099222,918062,10/03/2023,12:05,60447,Small,South West,197,,
1099223,100131,10/03/2023,17:28,49119,Small,South East,75,,
1099224,723966,10/03/2023,20:01,01003,Small,South West,224,,
1099225,337329,11/03/2023,02:57,10899,Small,South East,45,,
1099226,998933,11/03/2023,12:08,59778,Small,East Midlands,88,,
1099227,552069,11/03/2023,18:45,98841,Large,East Midlands,47,,
1099228,333893,11/03/2023,19:06,96618,Large,Greater London,25,,
1099229,692509,11/03/2023,21:54,83245,Large,South West,69,,
1099230,661047,12/03/2023,00:22,74058,Small,South West,246,,
1099231,266601,12/03/2023,05:33,34520,Small,East Midlands,115,,
1099232,279837,12/03/2023,07:47,51440,Small,Greater London,47,,
1099233,104011,12/03/2023,09:53,42730,Small,South Wales,246,,
1099234,814760,12/03/2023,10:54,99166,Large,South East,50,,
1099235,767848,12/03/2023,21:40,06467,Small,Greater London,15,,
1099236,146631,13/03/2023,08:55,82747,Large,North East,276,,
1099237,235117,13/03/2023,13:55,53388,Small,South West,67,,
1099238,133719,13/03/2023,20:58,55263,Small,South East,45,,
1099239,416252,14/03/2023,03:35,44219,Small,East Midlands,64,,
1099240,204104,14/03/2023,08:50,84714,Large,Greater London,11,,
1099241,433969,14/03/2023,18:23,20237,Small,South Wales,173,,
1099242,439667,15/03/2023,06:01,33006,Small,Greater London,49,,
1099243,840529,15/03/2023,16:10,78520,Large,East Midlands,111,,
1099244,408617,15/03/2023,18:38,61787,Small,South East,44,,
1099245,905841,16/03/2023,02:51,34071,Small,Greater London,23,,
1099246,802948,16/03/2023,11:22,72127,Small,South Wales,146,,
1099247,845389,16/03/2023,17:07,07854,Small,West Midlands,108,,
1099248,997425,16/03/2023,18:11,74638,Small,East Midlands,111,,
1099249,230769,16/03/2023,20:52,37780,Small,Greater London,31,,
1099250,127450,16/03/2023,20:54,35435,Small,South East,54,,
1099251,103222,17/03/2023,00:01,54649,Small,Greater London,8,,
1099252,913636,17/03/2023,04:35,32281,Small,Greater London,43,,
1099253,531025,17/03/2023,13:34,62439,Small,Greater London,17,,
1099254,384645,17/03/2023,21:04,09063,Small,South East,77,,
1099255,103222,17/03/2023,23:29,35558,Small,South West,161,,
1099256,739324,18/03/2023,00:13,11012,Small,Greater London,38,,
1099257,523432,18/03/2023,01:06,19781,Small,South East,46,,
1099258,293969,18/03/2023,03:03,66427,Small,South West,69,,
1099259,156519,18/03/2023,03:31,16940,Small,North East,244,,
1099260,113048,18/03/2023,14:24,14272,Small,South Wales,220,,
1099261,754022,19/03/2023,00:06,83605,Large,Greater London,20,,
1099262,590016,19/03/2023,11:11,44438,Small,Greater London,34,,
1099263,115978,19/03/2023,22:10,52096,Small,Greater London,27,,
1099264,527734,19/03/2023,22:18,89590,Large,East Midlands,115,,
1099265,993047,20/03/2023,07:06,37139,Small,South West,212,,
1099266,103222,20/03/2023,13:01,90359,Large,Greater London,35,,
1099267,644009,20/03/2023,21:44,09556,Small,South West,71,,
1099268,944516,21/03/2023,01:24,33137,Small,South East,43,,
1099269,936511,21/03/2023,12:09,43621,Small,West Midlands,92,,
1099270,862880,21/03/2023,23:21,56802,Small,South East,45,,
1099271,962490,22/03/2023,10:09,09686,Small,South East,62,,
1099272,770668,22/03/2023,16:33,76829,Large,North Wales,225,,
1099273,104011,22/03/2023,19:51,65116,Small,East Midlands,59,,
1099274,953351,23/03/2023,06:42,34669,Small,East Midlands,120,,
1099275,978060,23/03/2023,17:21,78590,Large,South West,282,,
1099276,997591,23/03/2023,19:31,03574,Small,South East,43,,
1099277,950082,24/03/2023,00:20,06935,Small,Greater London,49,,
1099278,548969,24/03/2023,09:10,34741,Small,North East,222,,
1099279,103222,24/03/2023,15:45,63783,Small,East Midlands,74,,
1099280,993614,24/03/2023,18:58,36303,Small,Greater London,13,,
1099281,796868,25/03/2023,05:59,98570,Large,South Wales,144,,
1099282,442438,25/03/2023,13:57,32042,Small,South East,59,,
1099283,640061,25/03/2023,21:23,81853,Large,South West,287,,
1099284,494362,26/03/2023,08:03,45853,Small,East Midlands,100,,
1099285,374357,26/03/2023,11:17,35014,Small,South West,95,,
1099286,576488,26/03/2023,15:05,69010,Small,East Midlands,67,,
1099287,647979,26/03/2023,21:12,46227,Small,South East,43,,
1099288,449341,27/03/2023,08:23,51789,Small,Greater London,46,,
1099289,438259,27/03/2023,17:24,90343,Large,South West,153,,
1099290,376350,28/03/2023,03:54,49472,Small,South West,286,,
1099291,241232,28/03/2023,11:19,03214,Small,Greater London,6,,
1099292,777935,28/03/2023,12:09,65637,Small,East Midlands,115,,
1099293,745654,28/03/2023,22:37,51590,Small,South Wales,150,,
1099294,167825,29/03/2023,09:31,33997,Small,East Midlands,99,,
1099295,518257,29/03/2023,20:47,30046,Small,South East,57,,
1099296,906943,30/03/2023,06:11,43064,Small,Greater London,45,,
1099297,507524,30/03/2023,15:57,51603,Small,Greater London,24,,
1099298,753697,30/03/2023,21:30,88247,Large,South East,45,,
1099299,126546,31/03/2023,08:33,09638,Small,South West,115,,
1099300,103222,31/03/2023,19:43,34166,Small,West Midlands,87,,
1099301,778153,01/04/2023,06:42,97919,Large,South East,60,,
1099302,202895,01/04/2023,15:28,67845,Small,East Midlands,79,,
1099303,104011,01/04/2023,18:07,16325,Small,East Midlands,104,,
1099304,245848,01/04/2023,21:23,47809,Small,Greater London,5,,
1099305,305952,01/04/2023,21:43,49624,Small,South West,121,,
1099306,373399,02/04/2023,00:58,15542,Small,Greater London,18,,
1099307,606963,02/04/2023,03:51,84459,Large,Greater London,8,,
1099308,151874,02/04/2023,08:34,54087,Small,South East,54,,
1099309,152943,02/04/2023,16:29,01383,Small,North East,257,,
1099310,994019,03/04/2023,02:53,26178,Small,Greater London,23,,
1099311,175306,03/04/2023,11:18,40948,Small,South East,56,,
1099312,162844,03/04/2023,16:22,64965,Small,West Midlands,113,,
1099313,728776,03/04/2023,20:36,95646,Large,South West,158,,
1099314,582070,04/04/2023,01:02,90289,Large,North Wales,174,,
1099315,140185,04/04/2023,11:32,15143,Small,North East,206,,
1099316,363609,04/04/2023,17:58,73851,Small,Greater London,47,,
1099317,190746,05/04/2023,01:12,58399,Small,South West,159,,
1099318,851307,05/04/2023,05:32,81647,Large,South West,113,,
1099319,643547,05/04/2023,11:46,99005,Large,West Midlands,132,,
1099320,961853,05/04/2023,21:58,73224,Small,South Wales,158,,
1099321,139979,06/04/2023,02:44,87496,Large,Greater London,28,,
1099322,539681,06/04/2023,12:45,65120,Small,South East,70,,
1099323,537592,06/04/2023,20:23,72377,Small,South East,73,,
1099324,660787,06/04/2023,22:41,55665,Small,North East,249,,
1099325,266672,07/04/2023,00:30,31002,Small,Greater London,22,,
1099326,282181,07/04/2023,03:11,02254,Small,South West,118,,
1099327,948261,07/04/2023,03:46,16373,Small,Greater London,21,,
1099328,104011,07/04/2023,05:24,67202,Small,Greater London,11,,
1099329,711874,07/04/2023,07:12,17361,Small,North East,246,,
1099330,918235,07/04/2023,17:16,03648,Small,South West,172,,
1099331,523876,07/04/2023,19:46,43839,Small,East Midlands,43,,
1099332,817884,08/04/2023,05:37,08144,Small,Greater London,49,,
1099333,100131,08/04/2023,13:52,12770,Small,East Midlands,60,,
1099334,702230,08/04/2023,19:29,91426,Large,South East,58,,
1099335,216509,09/04/2023,06:40,04716,Small,Greater London,8,,
1099336,104011,09/04/2023,08:13,06975,Small,South West,221,,
1099337,882969,09/04/2023,18:11,17983,Small,Greater London,33,,
1099338,103222,10/04/2023,01:02,29091,Small,South West,233,,
1099339,710623,10/04/2023,11:32,00387,Small,South West,300,,
1099340,932977,10/04/2023,17:54,80608,Large,South East,48,,
1099341,237989,10/04/2023,21:23,34860,Small,Greater London,10,,
